5860 3
6574 3
2860 7
2723 4
11064 0
8003 3
5883 3
6683 1
5806 3
2824 7
7627 8
3516 0
1347 1
8713 1
7851 1
6524 6
6771 6
4998 2
9116 0
86 1
4894 2
3042 5
4333 3
1606 7
7782 3
2914 1
3571 0
6441 5
4119 3
8070 3
10306 7
3313 1
8181 6
1122 1
1138 1
7 4
6389 1
11129 3
9940 3
9732 5
4047 3
7466 1
6849 6
10029 7
2161 4
3689 1
4984 6
11151 3
8708 1
10917 9
6242 1
3341 1
2815 7
6217 5
10423 7
1601 7
10743 0
6100 1
6894 4
10921 7
3750 3
5156 2
7322 4
6570 6
3649 3
5121 2
7785 3
7558 4
7569 7
7847 3
10442 7
10606 7
4336 2
10289 7
9406 5
9081 0
1153 1
6225 3
6048 3
4617 3
5807 3
3769 5
7828 3
6580 6
11045 1
7941 3
2145 4
4552 3
6060 4
2958 1
9961 1
7285 4
9102 0
4330 3
4979 1
6111 3
8956 0
1822 6
7946 3
9969 1
2795 7
5447 1
3879 1
3746 3
10761 0
3445 0
9783 5
7910 1
8492 7
5953 3
8493 1
28 4
3974 3
5296 1
3810 3
1816 3
3716 3
7031 3
7644 0
1034 5
1674 7
6055 3
8331 3
9773 5
10698 0
1562 7
9763 5
2777 8
4190 6
4841 3
880 6
1317 4
4244 3
7315 4
4316 3
7390 1
2814 7
2992 1
4702 3
909 1
2303 4
8811 0
8133 3
2641 4
1842 3
7824 3
1656 7
10449 7
3624 3
9015 0
10895 4
3167 2
3197 3
4187 0
5901 3
3681 3
2841 7
1512 7
11079 9
10217 7
2732 8
11223 9
10139 7
5510 3
3099 5
11240 9
8709 1
9359 0
5871 3
3512 0
5360 2
10498 7
6916 4
9689 5
1754 7
10612 7
7763 3
452 4
6741 6
10913 1
8556 1
1121 1
11194 3
3346 2
4524 7
3222 1
4785 9
7924 3
4509 6
6283 3
6207 4
6363 5
9194 0
2284 4
3059 5
10846 9
7577 7
1356 1
2164 4
2075 4
5991 3
3702 0
10386 7
4542 4
10384 7
945 1
1615 7
722 3
6144 3
3433 0
10026 7
2474 4
7856 3
1844 6
9009 0
9562 5
9262 0
1895 6
1392 0
6699 6
5621 1
9567 5
5104 1
10388 7
6527 6
2862 7
8989 0
5126 2
10190 7
10104 7
6436 1
2358 4
10604 3
5390 1
2409 4
22 2
1607 7
9122 0
8471 0
9628 5
4434 6
8658 0
1718 7
8895 0
7698 7
8947 0
2096 4
7757 3
5828 3
10808 0
509 3
3307 1
5674 1
1997 6
1736 7
3353 1
940 1
10237 0
9818 7
10971 3
3484 0
7543 3
9134 0
3397 0
6342 3
9335 0
776 1
10887 4
9118 0
4925 1
5832 3
917 1
775 1
9507 5
3838 3
6320 1
9687 5
6680 6
1628 7
4981 2
10143 7
3115 5
9731 5
7346 4
6983 4
10282 7
7275 4
3943 3
10364 7
8154 1
6918 4
7998 0
9455 5
3159 4
1808 7
9049 0
3929 3
6738 6
8683 0
9905 0
646 4
497 1
1699 7
6592 6
6340 0
615 3
10300 7
4799 9
7861 3
5974 3
3535 0
4610 9
10301 7
8414 5
214 2
10552 7
428 3
5057 2
1569 7
9727 5
9415 5
10229 7
1943 6
6640 6
7859 3
322 6
10914 9
7492 4
3272 2
10238 7
7993 1
6796 3
2324 4
6635 6
8571 1
10428 1
3568 0
10488 7
5899 3
9589 5
5385 2
2062 6
10391 7
3831 6
537 3
1735 7
7692 8
150 2
8516 1
419 3
1176 1
5696 1
10931 5
3544 1
7108 4
11004 5
1049 5
1112 5
4896 2
3605 3
2645 3
5618 1
1276 6
3030 5
4777 6
4087 3
1407 7
252 2
6040 3
1278 1
9439 9
4752 3
9381 0
4897 1
10292 7
10036 7
7656 7
4454 3
10729 0
10673 6
8168 1
8735 1
9637 5
10748 0
767 1
10864 4
11133 3
7312 4
10369 7
3970 3
4565 4
629 3
7912 5
2817 7
5757 3
1061 5
10702 0
7934 3
6373 3
5412 5
5133 6
49 2
715 1
4152 3
1343 6
8548 1
5433 0
8039 3
7154 4
8364 0
8712 1
3854 3
3045 5
9307 0
11121 3
8267 3
8640 1
5147 2
5958 3
10922 7
2606 4
2734 8
1227 1
7891 5
7374 4
327 1
8062 3
2012 6
8907 0
1469 0
8146 3
4496 6
3638 3
4563 3
5613 6
6332 3
2069 6
10141 7
68 2
1950 6
4102 1
5620 3
10749 1
9927 7
8538 1
8253 3
8461 1
2897 1
10903 3
10408 7
3309 2
9036 0
2524 3
1730 7
6209 3
8396 3
5 1
9055 0
10667 1
9525 5
5204 1
3280 3
3735 3
8023 3
3872 3
2426 4
3757 3
11222 9
9040 0
3694 3
8926 0
4008 3
10375 7
10405 7
375 3
10663 6
3168 1
5114 2
4846 3
5632 1
9699 5
8488 1
3724 3
10240 7
713 1
1811 7
1834 3
11092 6
5862 3
496 5
11217 3
8217 3
10780 0
2275 4
3866 3
3149 2
8641 1
3979 3
4544 3
5575 2
6327 1
2656 4
513 3
1344 4
1698 7
3742 6
5039 1
2650 4
9654 5
4562 3
8707 1
9881 1
8174 6
6998 4
5896 3
11088 6
9058 0
6262 3
8854 0
4005 3
6815 1
2875 7
7890 3
6930 4
8240 5
714 1
5818 3
10271 7
3114 3
6550 6
9580 5
6981 4
2556 4
9240 0
5889 3
5663 7
4384 3
3092 5
6427 3
3540 0
7538 3
4705 3
2735 8
8730 1
9380 5
9195 0
5092 2
2544 4
3714 3
9463 5
6052 3
10767 1
6606 6
4766 3
5681 8
2326 7
381 3
8971 0
5671 0
4934 2
4498 6
3502 0
9355 0
5727 5
11091 6
6122 3
8622 1
1238 1
6140 3
5219 6
10523 7
2980 1
6604 6
6150 3
4938 2
8507 1
3328 1
2373 4
7549 0
4097 1
8778 0
5778 4
6367 4
3311 1
3218 2
4622 4
2251 4
5547 2
6949 4
5316 6
6586 6
8068 3
2330 4
0 4
9470 5
8759 0
8629 1
920 1
10994 5
7361 4
8324 3
3525 0
5253 1
2085 4
1523 7
8017 5
8244 3
4479 6
135 2
5736 6
6510 6
148 2
4402 6
3476 0
354 1
5910 3
2122 4
1048 5
10579 7
11093 6
6725 6
7334 4
5941 3
7899 3
2196 4
5811 3
4528 3
4772 3
2371 4
5531 0
9393 0
3380 3
5332 1
2107 4
10854 3
5284 2
10433 7
3213 1
7299 4
10222 7
7470 3
5395 1
7752 6
8359 3
6321 6
4006 3
901 1
9125 0
5331 2
4969 2
1910 6
4309 3
4784 9
6501 3
6716 6
2601 4
7888 3
1779 7
3561 0
10890 3
7145 4
4807 9
4783 9
38 1
4859 5
6137 1
6886 4
7232 4
8973 0
6836 6
7021 4
6865 4
1357 1
1558 7
136 0
7811 1
5983 3
1106 5
3984 3
8638 1
10495 7
1995 6
101 6
9702 5
5623 1
9135 0
5596 1
10985 3
8424 1
6045 3
6540 3
9854 5
6257 3
6679 6
6204 3
7028 4
7333 4
10165 7
9358 5
6382 5
1969 6
8318 3
1682 7
2018 6
7791 3
8628 1
9191 0
8261 3
5274 1
1733 7
7238 4
5442 2
8885 1
8670 1
10899 4
1599 7
9852 5
8790 0
6383 3
479 3
8573 1
6384 4
2116 6
2538 4
3909 3
1369 1
7019 4
11176 3
9995 0
1228 5
1280 1
8494 1
8398 3
1262 1
2626 4
7574 8
578 3
11013 5
10192 7
8276 3
348 3
4693 6
4448 6
7521 1
6994 4
8692 7
9109 0
4918 2
3788 3
9929 1
9570 5
6031 3
1339 1
9479 5
6128 4
7849 3
11104 3
5138 3
871 7
11249 9
4380 7
385 3
7494 1
2044 6
1045 5
965 1
1972 6
10847 4
7467 4
5917 3
6005 3
8608 1
973 5
6758 6
10457 7
2864 7
3946 3
8326 3
4356 1
11094 6
7049 4
7369 4
3021 5
8636 1
1436 7
6562 3
6778 3
3383 0
1398 7
3143 1
3749 3
6834 3
8052 3
8566 1
459 3
7046 4
3663 6
5172 2
11016 3
8736 4
3565 0
9804 9
966 1
838 1
535 3
9663 7
5389 2
2810 7
5010 0
10600 7
10978 3
3867 3
10290 7
4715 5
4293 3
9017 0
5450 2
7459 4
3002 1
11140 3
9069 0
2471 4
1136 7
53 1
6966 4
272 1
7797 3
4694 3
6910 4
9714 5
3086 5
5117 1
3084 5
10074 7
7134 4
10988 3
7256 4
3664 3
5185 3
6211 1
8416 1
1526 7
379 3
1175 1
9789 5
4628 6
9046 0
374 1
6681 6
3418 3
2412 4
823 1
2440 4
3321 1
5123 3
10345 7
9949 1
1904 6
10643 7
10012 7
4794 9
10745 0
4750 3
8288 3
6273 3
10236 7
7622 7
6245 3
9390 0
11124 3
7237 4
7307 4
771 3
2684 4
8647 0
4063 3
2820 7
4959 1
8912 0
6131 3
6853 4
4714 3
269 2
9222 0
3586 1
11164 3
1400 7
4965 2
8835 0
3496 1
782 3
5666 0
2927 1
7318 4
8645 1
2548 4
8547 6
10243 7
8718 1
56 2
9255 0
2807 7
316 1
5226 1
9403 5
4230 7
8135 3
9444 5
9587 5
7533 3
8942 7
4600 6
10659 6
9016 0
7631 9
2701 4
2274 4
6933 4
780 4
6520 6
3706 3
2719 4
2088 4
6766 1
8765 0
10491 7
7063 4
4086 3
9256 9
5232 2
9907 3
2989 0
593 5
4792 9
1360 3
4824 5
10533 7
5644 8
4350 3
36 2
4078 3
10037 7
9186 0
9216 5
4379 4
4232 3
7296 3
2404 4
4884 1
8788 0
10837 0
4971 1
6677 6
10281 7
2428 4
9531 5
4480 6
1595 7
2222 4
9600 5
514 3
7409 4
2370 4
220 2
8383 7
5929 3
9093 0
1600 7
9721 5
5959 1
5606 1
984 5
108 2
3798 3
5587 1
7471 5
8684 0
3964 3
7127 4
6502 6
10399 7
10355 7
8406 0
6797 6
78 2
6165 6
762 1
4355 3
4996 2
1345 2
9520 5
2520 3
5306 1
8271 1
421 5
3836 3
639 3
8522 1
623 3
8351 3
1367 0
4259 3
10163 7
8750 1
6023 1
7411 4
1243 1
338 0
4991 2
9448 5
9772 5
1220 6
1827 0
7324 4
1655 7
10497 7
649 4
7144 4
3777 3
10176 7
6839 3
7038 4
7526 4
4483 6
6987 4
10046 7
4642 3
7867 3
2463 4
6082 5
280 2
6316 3
9659 5
192 0
6656 6
2683 4
7202 4
5537 3
5859 3
345 3
9633 5
7997 3
5072 2
8677 0
8098 3
10582 7
4357 3
6278 3
7215 4
10942 5
2587 4
5310 1
1675 7
1036 5
793 1
5973 3
100 2
3076 5
5007 2
7570 8
2648 1
7696 9
5191 1
5595 0
2040 2
2665 4
985 5
9845 5
6315 3
572 4
2252 4
5945 3
10809 0
1739 7
7383 7
2569 4
3490 3
5333 1
9188 0
9510 5
5900 3
458 5
10214 7
4882 2
11082 3
9287 0
5382 3
7452 4
9608 5
8245 6
6808 6
10348 7
1117 5
4181 3
3359 1
4885 2
88 7
11270 1
1982 6
7415 4
6466 3
9101 0
9650 5
4700 3
1662 7
5357 0
8065 3
4314 3
3665 3
3832 3
932 1
10402 7
1486 0
9885 1
5770 5
5932 3
6674 6
7839 3
7732 1
6499 6
3799 3
465 1
3840 5
2191 4
2532 4
4342 3
8171 3
6690 3
9530 5
175 2
3495 0
314 2
794 1
3902 3
4179 3
6964 4
8983 0
8546 0
6777 6
7590 5
7958 3
6728 6
1868 6
8193 1
801 1
1405 7
8826 0
2950 1
5303 2
10007 7
10231 7
7736 3
10138 7
2912 7
503 3
6830 6
9376 0
2944 3
4123 3
4150 6
5852 3
9423 5
2689 4
3713 3
8798 0
1857 6
8643 1
2065 6
9356 0
6516 6
4366 3
10250 7
1337 3
8439 7
4165 3
5640 1
2651 4
9743 5
992 5
900 1
2674 4
6518 6
10733 1
6663 6
3210 0
2335 3
1142 6
3911 3
2728 8
6268 3
2639 4
4100 3
8456 1
3085 5
4895 2
6925 4
2801 7
2594 1
2931 1
3019 5
10613 7
4292 0
3704 3
2472 4
10002 7
8061 3
3080 5
5452 5
10672 6
1846 6
576 3
7750 3
4310 3
7083 3
1221 3
10393 7
614 7
5733 6
4149 6
11262 9
2782 8
9076 1
9124 1
10944 5
4037 3
259 1
1191 1
4178 3
5029 2
1185 3
6929 4
249 0
8896 0
8555 3
7288 4
9245 0
9577 5
7342 0
10570 7
3780 8
11171 3
1025 5
3524 0
9066 0
5589 2
1570 7
732 1
10261 7
6569 6
2309 4
9402 5
9111 0
9319 1
10568 7
8106 3
1013 5
5590 6
1729 7
11157 3
6243 3
4166 6
10094 7
2381 4
2518 4
1119 1
605 3
836 1
6505 6
2417 4
116 2
3511 4
11236 9
2190 4
3982 3
10554 7
6146 5
8769 0
1919 6
977 5
7343 4
3226 1
9964 7
6535 3
3126 5
4880 2
8740 1
4703 3
4701 3
9452 5
8140 9
6672 6
3527 0
10918 0
10473 7
2057 6
7666 7
4124 3
9898 3
8987 1
6487 6
9323 0
5376 2
3055 5
4463 6
10128 7
6347 4
8845 0
3834 6
7520 4
9050 0
4278 3
730 0
4557 4
6735 6
9029 0
10242 7
8322 0
6561 6
1610 7
3936 3
7501 3
5176 2
10349 7
10609 7
1429 7
8659 1
10657 6
8951 0
189 1
7661 8
2175 4
7695 7
3150 2
1386 0
3701 3
9251 1
7942 3
7389 4
6263 3
7751 3
8660 1
3533 0
7804 3
10424 7
2901 1
6609 6
5721 6
6267 6
3686 3
3254 0
1704 7
778 3
318 2
6709 6
489 3
6309 1
3499 0
9942 7
10974 3
6921 3
3853 3
8401 5
4836 0
115 6
342 4
2166 4
1264 0
1719 7
1580 7
5607 1
4655 3
3564 0
8042 3
4493 6
137 1
6682 1
6521 6
6743 4
4830 5
4579 3
2658 4
2704 4
3342 3
4216 3
8237 1
3981 3
6868 4
510 3
6594 6
320 1
13 5
6816 6
4062 3
2871 0
7289 4
9059 0
6324 5
138 0
2296 4
6080 3
6869 3
3988 3
8950 0
3241 1
10665 6
964 4
2681 4
3574 1
5816 3
481 3
7358 4
6046 3
9235 0
9540 5
1166 3
3120 5
1906 6
9579 5
8500 0
7402 4
5203 2
6863 4
2693 4
7264 4
1074 5
2214 4
9310 0
5878 4
7503 4
5260 3
2714 3
9860 3
3294 3
3315 1
10811 3
10383 7
924 1
6720 3
5127 1
5353 2
6086 3
2136 4
1158 1
2567 4
6783 6
10703 0
9459 5
4438 6
11012 5
6234 3
9244 1
2319 4
9063 0
399 3
5240 2
10042 7
10070 7
8715 1
10133 7
7865 3
3389 0
8099 3
4334 3
2400 4
5936 3
2919 3
7040 4
4684 3
5672 6
6435 6
1041 5
9592 5
495 3
7970 3
6512 6
2760 8
7079 4
8582 1
8609 1
7902 3
9176 0
3283 2
72 2
515 3
10381 7
3363 1
8910 0
5762 3
1020 5
4458 6
10068 7
6386 5
10573 7
267 1
3151 2
10200 7
1009 5
10341 3
3247 1
1370 6
6183 3
3037 5
4010 3
9142 0
7955 1
11046 1
4358 6
2104 1
4094 3
1998 6
6715 3
7588 5
186 2
6081 4
4305 3
912 3
1770 7
1706 7
10358 7
6422 4
9910 0
9532 5
4066 3
4881 1
1825 6
3640 1
10145 7
5036 0
3069 5
2581 4
8768 0
2831 7
10701 0
9908 1
3939 3
8394 3
4397 3
3856 1
10189 1
4850 5
7572 8
10013 7
9539 5
6442 3
10144 7
3960 3
825 1
5970 3
6643 6
1705 7
4802 9
3314 0
3841 5
2470 4
9295 0
1962 3
6362 3
1507 7
5774 3
1703 0
5790 3
620 9
1992 6
3145 1
10092 7
10216 7
937 1
194 1
6201 3
7740 3
1866 6
7194 4
1094 5
5230 3
3850 3
5148 2
1477 7
2703 4
902 1
590 3
5346 3
10675 6
5015 2
10220 7
6874 4
10737 0
7795 3
1133 1
4320 3
3111 5
3376 0
5398 0
1865 1
4326 3
10387 7
10781 0
7605 8
10713 0
5800 3
5391 4
5467 4
11220 9
5246 1
1154 1
426 3
7207 4
6750 6
8975 0
2596 4
7146 4
1936 6
2890 7
1911 6
5989 3
943 1
113 1
2277 4
7709 7
2468 4
6083 3
274 2
1236 3
1485 7
3252 7
949 3
2111 4
10063 7
5167 3
5867 3
35 6
5312 1
200 2
9667 5
4973 1
11081 3
8066 3
2805 7
3963 3
4997 2
925 0
11041 1
10626 5
2467 4
10952 5
10184 7
4985 2
471 4
8130 1
7025 4
6329 1
5967 9
10536 7
2499 4
10789 9
6496 6
4992 0
9551 5
2963 1
2809 7
8285 3
5776 3
6044 3
829 3
824 1
4340 1
10561 7
4583 3
1826 0
7201 4
2525 3
4348 3
8170 3
9543 5
2334 3
9838 5
10826 0
6370 5
9079 0
26 4
3058 5
1015 5
5404 2
7263 4
4645 3
7438 3
599 3
10018 7
5278 1
91 1
3513 0
4279 3
7033 4
10827 0
7614 8
5210 1
7852 5
10588 7
6085 1
6710 6
6702 6
1803 4
10404 7
9824 5
1399 7
5222 1
3595 3
10678 6
7755 0
1702 7
437 3
4571 3
7017 4
2177 3
3622 5
8865 0
1059 5
4819 1
11186 3
10677 6
9192 0
1917 6
9428 5
3926 3
11044 1
2868 0
8345 5
1759 3
8464 1
549 3
2045 6
598 3
10221 7
3057 5
8219 3
5902 3
1146 0
1494 7
2010 1
9658 5
5951 3
9865 7
1633 4
10085 7
5526 2
3282 2
1292 3
361 3
11085 9
5649 2
3767 3
491 3
10066 7
4132 4
2999 1
7094 4
5314 2
1252 1
6611 6
2708 4
6993 4
3489 1
2421 4
4464 6
9246 1
5018 2
9234 0
8634 7
7186 4
8197 3
904 1
10396 7
1435 7
1747 7
2292 4
4487 6
8697 1
8632 0
933 2
8772 7
5304 3
2752 8
1460 7
1804 7
10022 7
7117 4
9642 7
1976 1
4553 4
4414 1
2561 4
10587 7
9558 5
3776 3
6456 6
4229 3
5402 1
5287 1
4177 3
7044 4
3212 0
10050 7
282 7
3837 3
1057 5
2751 0
8356 3
8303 3
433 3
2630 4
1315 1
11022 5
7801 3
663 3
3095 5
913 1
4536 3
6645 6
3889 3
8278 0
10510 3
4961 2
11053 1
7410 4
2941 1
755 1
3067 5
10357 5
3224 1
2273 4
5445 2
3632 3
1464 7
7802 3
4825 5
2258 4
6255 5
1055 5
3011 5
4168 3
2121 4
7122 4
7068 4
7010 4
1918 6
9487 5
3103 5
8855 0
5107 1
5046 2
2223 4
3811 3
326 2
8988 0
7174 1
6451 0
2765 0
2729 7
2659 4
3719 3
6034 3
2129 4
9864 5
9386 0
5171 0
5100 0
8024 3
10876 4
10385 7
6714 6
6525 6
3922 6
6299 1
8837 0
4574 3
5540 1
3012 5
1307 1
10124 7
3240 1
6117 3
10589 7
6015 3
4833 5
787 0
8411 1
6353 3
3647 3
9291 0
3907 1
1170 1
10750 0
9710 7
7654 8
7786 3
10712 0
7475 3
2873 7
4461 6
10044 7
5798 0
7816 3
476 4
2377 4
5157 3
10527 7
2534 4
3137 4
4428 1
1801 7
10515 7
726 1
9560 5
4154 3
3132 5
11030 0
5321 1
10264 7
8563 1
6661 3
3372 7
9698 5
6985 4
10953 5
380 1
2439 4
3567 0
9112 0
4858 5
5490 4
5654 3
8978 0
4410 6
3949 3
717 2
4246 3
2433 4
6345 1
2220 4
3112 5
3921 3
4249 3
9630 5
10813 1
10539 7
728 1
3174 2
6057 3
9184 0
4129 3
936 0
250 0
7106 4
4629 3
6809 6
9890 1
9519 5
1431 7
4375 1
3919 3
6276 3
8593 5
10228 7
1931 6
847 1
9914 3
878 1
7135 4
10317 7
3577 0
2772 7
4661 3
10178 7
4823 5
4592 3
10689 3
1313 2
7994 3
7130 3
1664 7
3299 0
1644 7
7309 4
81 2
3063 5
2956 1
2321 4
8234 3
3562 1
8756 1
3593 0
5866 5
1237 1
7403 4
5334 1
11181 3
7283 4
5897 3
482 4
4905 2
5451 3
5424 4
1953 6
10088 7
4931 2
5031 2
7480 4
3858 3
164 1
10735 0
1390 1
8088 3
9202 0
6174 3
7446 4
5152 2
1630 7
10136 7
1086 4
1984 3
4283 3
10979 3
2903 0
10422 7
10409 7
11215 3
9061 0
5237 7
3437 1
7398 4
10413 7
3695 3
9032 0
2955 4
4935 2
8092 3
1456 7
2834 7
4767 3
2256 4
11154 3
11101 6
7790 1
9774 7
3378 4
5139 1
6036 3
4787 9
9999 4
2983 1
4351 0
10791 0
7929 3
11065 6
10825 0
7085 4
4619 3
9153 0
125 3
6196 3
573 3
10001 1
10469 7
9870 5
6908 4
7172 4
8914 0
5779 3
7098 4
2369 4
7353 4
11040 0
9819 5
8810 0
4234 3
5658 1
553 5
5489 2
9596 5
10755 1
8852 0
7986 3
3606 3
7228 4
2895 1
9976 7
6860 4
7310 4
9718 5
539 4
7016 4
8176 3
8079 6
1316 1
7329 4
11234 9
1838 2
9175 0
11061 0
4033 3
6975 4
11033 1
4250 3
8933 0
7043 4
7423 4
4247 3
5118 0
2230 4
5583 0
2497 4
2152 4
2473 0
687 4
10083 7
10840 5
4964 2
8026 3
8127 6
1178 3
10776 0
7952 3
3846 3
8325 0
2990 3
408 0
2647 4
6004 1
4045 1
8129 3
7395 4
733 1
8679 1
9601 5
6578 6
7681 8
7311 4
6093 1
5329 2
9189 0
